앨범ID,곡명,재생시간,가사
86,동전인생,03:23,"바람 바람 끝자락 매달려
흘러간 청춘
돈이건만 값어치 약한 동전 같았던
내 과거 그 누가 알까
자존심을 내 목숨보다 더 사랑한
지난 날 아픔 속에는
눈물 방울 삼키며 오늘을 위하여
추억 밟고 나 여기 왔다
다시는 울지 않으리
바람 바람 끝자락 매달려
흘러간 청춘
돈이건만 값어치 약한 동전 같았던
내 설움 그 누가 알까
자존심을 내 목숨보다 더 사랑한
지난 날 아픔 속에는
눈물 방울 삼키며 오늘을 위하여
모진 세월 나 여기 왔다
인생은 지금부터야
눈물방울 삼키며 오늘을 위하여
모진 세월 나 여기 왔다
인생은 지금부터야
인생은 지금부터야"
86,이름 모를 소녀,04:06,"버들잎 따다가 연못위에 띄워놓고
쓸쓸히 바라보는 이름모를 소녀
밤은 깊어가고 산새들은 잠들어
아무도 찾지않는 조그만 연못속에
달빛젖은 금빛물결 바람에 이누나
출렁이는 물결속에
마음을 달래려고
말없이 기다리다 쓸쓸히 돌아서서
안개속에 떠나가는 이름모를 소녀
밤은 깊어가고 산새들은 잠들어
아무도 찾지않는 조그만 연못속에
말없이 기다리다 쓸쓸히 돌아서서
안개속에 떠나가는 이름모를 소녀
이름모를 소녀
이름모를 소녀
소녀"
86,미움인지 그리움인지,03:12,"잊어야 한다고 다짐하면서
돌아섰던 가슴속에
미움인지 그리움인지
알 수 없는 그대 생각
잊으면 모두 그만인 것을
왜 이렇게 잊지 못할까
오지 않을 그 사람을
행여 올까 기다리는
바보같은 미련일까
생각을 말자고 다짐하면서
방황했던 지난 세월
미움인지 그리움인지
떠나지 않는 그 모습
잊으라 그 한마디 남기고
떠나버린 그 사람인데
기다리면 무엇 하나
애태우면 무엇하나
이젠 모두 잊어야지"
86,사랑의 재개발,03:06,"싹 다
싹 다 갈아 엎어주세요
머리부터 발끝까지
모조리 싹 다
싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
재개발해주세요
내 맘을 그냥 두지 말아줘요
금싸라기 같은 내 맘을
내 맘에 전철역을 내려줘요
그대만이 내릴 수 있는
오 오 그대 맘을 심으면 뭐든 피어나
팥도 나고 콩도 날 텐데
모조리 싹 다 갈아엎어주세요
머리부터 발끝까지
모조리 싹 다
싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
재개발해주세요
그대 맘을 심으면 뭐든 피어나
팥도 나고 콩도 날 텐데
모조리 싹 다
모조리 싹 다
갈아 엎어주세요
머리부터 발끝까지
모조리 싹 다
싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
싹 다
싹 다
싹 다
재개발해 주세요"
86,선녀와 나무꾼,02:05,"하늘과 땅 사이에
꽃비가 내리던 날
어느 골짜기 숲을 지나서
단 둘이 처음 만났죠
하늘의 뜻이었기에
서로를 이해하면서
행복이라는 봇짐을 메고
눈부신 사랑을 했죠
그러던 그 어느 날
선녀가 떠나갔어요
하늘 높이 모든 것을 다버리고
저멀리 떠나갔어요
선녀를 찾아 주세요
나무꾼의 그 얘기가
사랑을 잃은 이 내 가슴에
아련히 젖어 오네요
그러던 그 어느날
선녀가 떠나갔어요
하늘 높이 모든 것을 다 버리고
저 멀리 떠나갔어요
선녀를 찾아주세요
나무꾼의 그 얘기가
사랑을 잃은 이 내 가슴에
아련히 젖어 오네요
아련히 젖어 오네요"
86,가지마,03:10,"가지 마 가지 마
동아줄로도 못 잡는 청춘
미련 만 한숨 만
제발 남지 않는 삶이 되길
눈물방울 빗물로 여기면서 살아왔던 날들이
후회 한 점 없다면 그건 거짓말
그저 오로지 사랑 하나만을 위해
나 살리라 오늘 내일도
가지 마 가지 마
동아줄로도 못 잡는 청춘
미련 만 한숨 만
제발 남지 않는 삶이 되길
눈물방울 빗물로 여기면서 살아왔던 날들이
후회 한 점 없다면 그건 거짓말
그저 오로지 사랑 하나만을 위해
나 살리라 오늘 내일도
눈물방울 빗물로 여기면서 살아왔던 날들이
후회 한 점 없다면 그건 거짓말
그저 오로지 사랑 하나만을 위해
나 살리라 오늘
내 일 도"
86,녹슬은 기찻길,03:15,"휴전선 달빛 아래
녹슬은 기찻길
어이해서 피빛인가
말 좀 하렴아
전해다오 전해다오
고향 잃은 서러움을
녹슬은 기찻길아
어버이 정 그리워
우는 이 마음
대동강 한강물은
서해에서 만나
남과 북의 이야기를
주고 받는데
전해다오 전해다오
고향 잃은 서러움을
녹슬은 기찻길아
너처럼 내 마음도
울고 있단다"
86,사랑해 말도 못하는,03:24,"사랑을 알면 얼마나
얼마나 내가 안다고
당신께 했던 말들이
이제와 미안하네요
아프게 하려한건 아닌데
어쩌다 그런거예요
힘든 당신 보면서
아무것도 해줄 수 없는
내 자신이 너무 싫었나봐요
그냥 안아줄걸 그랬지
흐른 눈물 닦아 주면서
사랑한다고 하려했는데
내가 바보야 생각 할수록
사랑해 말도 못하는
아프게 하려한건 아닌데
어쩌다 그런거예요
힘든 당신 보면서
아무것도 해줄 수 없는
내 자신이 너무 싫었나봐요
그냥 안아줄걸 그랬지
흐른 눈물 닦아 주면서
사랑한다고 하려했는데
내가 바보야 생각 할수록
사랑해 말도 못하는
내가 바보야 생각 할수록
사랑해 말도 못하는"
86,사랑의 불시착,02:34,"마주보며 서로가
아무런 말없이
똑딱 똑딱 흐르는 시간
나 이제는 알아요
그대의 마음을
돌리기엔 늦다는걸
마지막 인사없이 보내긴 싫어
웃음을 보였지만 보내긴 싫어
조각 조각 부서진 작은 꿈들이
하늘멀리 저멀리 흩어져 가고
젖은 눈물 감추며 되돌아 서는
사랑의 불시착
조각 조각 부서진
조각 조각 부서진
작은 꿈들이
하늘멀리 저멀리 흩어져 가고
젖은 눈물 감추며 되돌아 서는
사랑의 불시착
사랑의 불시착"
86,자옥아,02:49,"자옥아 자옥아
내가 내가 못잊을 사람아
내 곁을 떠나간 그 사람 이름은
자옥 자옥 자옥이였어요
그사람 어깨엔 날개가 있어
멀리 멀리 날아갔어요
자옥아 자옥아
내가 내가 못잊을 사람아
자옥아 자옥아
내가 정말 사랑한 자옥아
자옥아 자옥아
내가 내가 못잊을 사람아
자옥아 자옥아
내가 정말 사랑한 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다
내 자옥아
자옥아"
86,동반자,02:15,"잘 살고 못 사는 건
타고난 팔자지만
당신만을 사랑해요
영원한 동반자여
당신은 나의 동반자
영원한 나의 동반자
내 생애 최고의 선물
당신과 만남이었어
잘 살고 못 사는 건
타고난 팔자지만
당신만을 사랑해요
영원한 동반자여
영원한
잘 살고 못 사는 건
타고난 팔자지만
당신만을 사랑해요
영원한 동반자여
당신만을 사랑해요
영원한 동반자여
영원한 동반자여
영원한 동반자여"
86,당신,04:15,"내 품에 안기어
곤히 잠든 그대여
어느덧 그대 눈가에도
주름이 졌네
내 가슴에 묻혀
꿈을 꾸는 그대여
야위어진 그댈 바라보니
눈물이 솟네
고왔던 여자의 순정을
이 못난 내게 다 바치고
한마디 원망도 않은채
긴세월을 보냈지
난 맹세하리라
고생많은 당신께
이 생명 다하는 날까지
그대를
사랑하리
고왔던 여자의 순정을
이 못난 내게 바쳐두고
한마디 원망도 않은채
긴세월을 보냈지
아
순정을
이 못난 내게
아
한마디 원망도 않은채
긴세월을 보냈지
난 맹세하리라
고생많은 당신께
이 생명 다하는 날까지
그대를
사랑하리"
86,노래하며 춤추며,01:50,"사랑하는 사람들
모두 함께 모여서
흥겨웁게 춤을 춥시다
괴로운 일 슬픈 일
모두 잊어버리고
이 순간을 노래 불러요
오고가는 눈빛속에
사랑이 넘치고
그대와 같이 느껴보는
행복한 기분
지난 일은
생각을 말고
춤을 추어요 워
사랑하는 연인들
서로 마주 보면서
흥겨웁게 춤을 춥시다
괴로운 일 슬픈 일
모두 잊어버리고
이 순간을 노래 불러요
오고가는 눈빛속에
사랑이 넘치고
그대와 같이 느껴보는
행복한 기분
지난 일은
생각을 말고
춤을 추어요 워
사랑하는 사람들
모두 함께 모여서
흥겨웁게 춤을 춥시다
괴로운 일 슬픈 일
모두 잊어버리고
이 순간을 노래 불러요
이 순간을 노래 불러요
이 순간을
노래 불러요"
86,대세남,03:08,"저 건물이 내 명의야
지갑도 빵빵한거 아까 봤잖아
꾸물대면 그냥 놓치는거야
좀처럼 볼수없는 대세남을
한번만 안아주세요 나를
당신말고 다 가진 늑대를
향기가 날 거예요
불란서 퍼퓸이니까
왜 자꾸 궁금한가요 그게
어디에 혼자 살고 있는지
걸친 내 옷 만으론
설명이 안되던가요
내 차는 먼저 보냈어
당신과 이 밤을 찢으려
택시를 타는것도 낭만이잖아
버스도 운치있잖아
저 건물이 내 명의야
그 뒤쪽 커다란 건물도 내거야
의심하면 시작 못하는거야
좀처럼 볼수없는 대세남과
내 곁에 가까이 와요 좀 더
당신 말고 다 가진 늑대죠
향기가 날 거예요
이태리 명품이니까
왜 자꾸 궁금한가요 그게
통장의 잔고는 잘 몰라요
한도초과라는 말 그건 뭐 먹는건가요
내 차는 먼저 보냈어
당신과 이 밤을 찢으려
택시를 타는것도 낭만이잖아
버스도 운치있잖아
저 건물이 내 명의야
그 뒤쪽 커다란 건물도 내거야
의심하면 시작 못하는거야
좀처럼 볼수없는 대세남과
좀처럼 볼수없는 대세남과
좀처럼 볼수없는 대세남과"
86,거짓말,03:23,"사랑했다는 그 말도 거짓말
돌아온다던 그 말도 거짓말
세상의 모든 거짓말 다 해놓고
행여 나를 찾아와 있을
너의 그 마음도 다칠까
너의 자리를 난 또 비워둔다
이젠 더 이상 속아선 안되지
이젠 더 이상 믿어선 안되지
하지만 그게 말처럼 쉽지 않아
다시 한번만 더
나 너를 다시 한번만 더
너에게
나를 사랑할 기횔 주어본다
어떤 사랑으로
나의 용서에 답하련지
또 잠시 날 사랑하다
떠날 건지
마치 처음 날 사랑하듯
가슴 뜨겁게 와 있지만
난 왠지 그 사랑이 두려워
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길"
86,사랑의 미로,02:59,"그토록 다짐을 하건만
사랑은 알 수 없어요
사랑으로 눈먼 가슴은
진실 하나에 울지요
그대 작은 가슴에
심어준 사랑이여
상처를 주지 마오 영원히
끝도 시작도 없이
아득한 사랑의 미로여
흐르는 눈물은 없어도
가슴은 젖어버리고
두려움에 떨리는 것은
사랑의
사랑의 기쁨인가요
그대 작은 가슴에
심어준 사랑이여
상처를 주지 마오 영원히
끝도 시작도 없이
아득한 사랑의 미로여
미로여
그대 작은 가슴에
심어준 사랑이여
상처를 주지 마오 영원히
끝도 시작도 없이
아득한 사랑의
미로여"
87,Rich Flex,03:59,"Go buy a zip of weed hit the club
Pay for 'bout ten niggas to get in
We crunk lit in this bitch yeah
Know we walk around the world
Steppin' not givin a damn 'bout
Where our feet land at yeah
Get your ass mushed smooshed (6ix)
Yeah 21 the biggest
Put a nigga in the chicken wing pussy
21 can you do somethin' for me? (21)
Can you hit a lil' rich flex for me? (21)
And 21 can you do somethin' for me? (21 21)
Drop some bars to my pussy ex for me
Then 21 (21)
Can you do somethin' for me? (Yeah)
Can you talk to the opps necks for me? (Okay)
21 do your thing 21 do your thing (21)
Do your thing 21 yeah okay
Yellow diamonds in the watch this shit cost a lot
Never send a bitch your dot
That's how you get shot
I DM in Vanish Mode I do that shit a lot
Took her panties off and this bitch
Thicker than the plot
All my exes ain't nothin' them hoes busted
If my opps ain't rappin' they ass duckin'
You ain't ready to pull the trigger don't clutch it
I know you on your period baby can you suck it?
I'm a savage (21)
Smack her booty in Magic (21 21)
I'll slap a pussy nigga with a ratchet (Pussy)
I might slap a tracker on his whip
And get the addy (Pussy)
Don't call me on Christmas Eve bitch
Call your daddy (21)
Bitch call your uncle (21)
Bitch don't call me (21)
Always in my ear your ho a flea (Fuck)
Why my opps be posting guns
And only use they feet? (21)
Paid like an athlete I got
All you hoes all of you hoes need to remember
Who y'all talkin' to
It's a Slaughter Gang CEO
I got dick for you if I'm not workin' girl
If I'm busy then fuck no
You need to find you someone else to call
When your bank account get low
You need to find you someone
Ayy ayy ayy ayy ayy
I'm on that Slaughter Gang shit ayy
Murder gang shit
Ayy Slaughter Gang shit ayy
Murder gang shit ayy
Sticks and stones chrome on chrome
That's just what a nigga on
Internet clones
Got 'em kissin' through the phone
Pussies cliquin' up so they don't feel alone ayy
Nan' nigga seein' me I'm Young Money CMB
I used to roll with CMG the house is not a BNB
The bad bitches waitin' on a nigga like I'm PND
I'm steady pushin' p you niggas pushing PTSD
I told her ass to kiss me in the club fuck a TMZ
I used to want a GMC when Woe was doing BNE
We revvin' up and goin' on a run like we DMC
I layup with her for a couple days then its BRB
You rappers love askin' if I fucked
When you know we did
When you know we did
She came in heels
But she left out on her cozy shit
Ayy I'm livin every twenty four like Kobe did
Shoutout to the 6ix R I P to 8
Swear this shit is gettin' ate
I'm on ten for the cake
Get a lot of love from twelve
But I don't reciprocate
Fifty one division stay patrollin' when it's late
21 my addy so the knife is on the gate
All the dawgs eatin' off a Baccarat plate
Niggas see Drake and they underestimate
Take it from a vet'
That's a rookie ass mistake ayy
Ah ah
Slaughter Gang shit ayy murder gang shit
Ayy Slaughter Gang shit ayy murder gang shit
Ayy Slaughter Gang shit ayy murder gang shit
On God
Boy look you the motherfuckin' man boy
You ooh
You is the man you hear me?"
87,Major Distribution,02:50,"No no no no no no
No no no no no
Major distribution man 
my label on my dick for real
Fuckin' with your friend and she ain't tell you 
y'all ain't shit for real
I've been out here crushin' on success 
now she my bitch for real
You say I'm persuasive girl 
but you can't spell that shit for real

Hmm hmm in this mansion 
I'm Macaulay Culkin
Paid in full I'm Mekhi Phifer
Know you're tired 
we just did dinner for three hours
Lyin' to me all night
Buyin' Benz Benzes out of spite
Paid a hundred ran up somethin' light
Simple price to keep 'em out my life
Booby Trap we need a business office
Magic City need a business office
Twenty-nine I keep a business office
I'm in love with Houston Dallas Austin
Tell your guys to hold off on the team
Changed seem like 
they may need money for coffins
Cuban girl a fan of ground coffee
Text me on the signal don't call me
Hmm hmm major distribution labels call me
Bad Bunny numbers it's a robbery
Five-hundred million just for Aubrey
Hmm hmm yeah 
major distribution how I pop it
Mention me to be the hottest topic
Same place you singin' bitch you shoppin'

Okay go stupid go stupid
Go stupid go stupid
Go stupid go stupid
Okay okay go stupid stupid
Go stupid go stupid
Go stupid go stupid
Go stupid okay

Nigga tried to play this shit light play it cool 
play me like I'm sweet
Fuckin' on an opp nigga bitch 
say she miss the golds in my teeth
4L shit know we steppin' 
y'all should get to funeral preparin'
SF90 this is not McLaren 
make an IG model run my errands
He gon' miss and we gon' spin his parents 
stayed in Houston long as Steve Francis
Shoot his feet got him doin' dances 
wiggin' niggas like I played at Kansas
Ever seen somebody get shot? 
Lot of shit I seen before the top
I ain't tryna wrestle like The Rock fuck the trish 
I'd rather sip the wock
Lot of things I do to stay alive 
everythin' except for call the cops
Savage still let his gun pop FOX 5 gang 
get you knocked
Major distribution labels callin' 
Harry Styles numbers it's a robbery
My niggas go in-Zayn to catch a body 
we was face to face you could've shot me

Okay go stupid go stupid
Go stupid go stupid
Go stupid go stupid
Okay okay go stupid stupid
Go stupid go stupid
Go stupid go stupid
Go stupid okay"
87,On BS,04:21,"Yeah woah woah woah
I had to cut some niggas off
They didn't mean me no good
I come from the ghetto
So my trunk is in my hood
She wouldn't wear no panties 'round me
Even if she could
Gave out plenty spankings
'Til they got it understood
Fuck the nosebleeds baby
Come sit on this wood
If you know it's tension
Don't come 'round me like it's good
I got street smarts
And you can't get this out no book
I can't right my wrongs
But I can still write these hooks
Oh time to get exposed
You ain't been from 'round here nigga
Come get off your show
Savage said you pussy and he hit it on the nose
But that board is open
Why you actin' like it's closed?
I don't know
Y'all be goin' in and out recessions
The same way that
I be goin' in and out of Texas
Or in and out my sessions
Or in and out her best friends
Or in and out these courtrooms
My lawyer like 'objection'
Yeah woah woah
All my bitches Spanish boricua
Water on my neck
These diamonds came with coral reefer
She from overseas I had to buy her a new visa
Met your wife in Vegas but I hit her in Ibiza
She a supermodel so she only eatin' caesar
Used to date a rapper but he acted like a diva
Niggas hustlin' backwards
Out here ballin' with the reup
Popped an Adderall I feel like I can lift a tree up
Seen too many cameras
So I never lift my ski up (Yeah)
I jump on your song
And make you sound like you the feature
I jump on your song
And make a label think they need ya
For real (Yeah)
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit we on all the bullshit (Okay)
On that bullshit (Okay)
On that bullshit (Okay okay)
On that bullshit (Okay) on that bullshit (Yeah)
On that bullshit (Okay) on that bullshit (Okay)
All the bullshit
Damn maybe I should do a twenty
Maybe I should break that twenty do a ten
Maybe I should break that ten do a five
Then if it gets live do a five again
If he held his tongue on that live
He'd be alive again damn
My uncle's sister know she raised a real one
Ill one
It's been thirty minutes I don't feel nothin'
Oh shit wait a minute
Think I'm startin' to feel somethin'
Where you get this motherfuckin' pill from?
Heard they got some sanctions on my name
Heard they plottin' on my name
Heard they bankin' on my name
I got Lita in this bitch
And he might spank it on a lane
I'm just What? In the cut
Throwin' franklins on her frame
I'm a Ayy I'm a gentleman I'm generous
I blow a half a million on you hoes
I'm a feminist
I never put no prices on no beef
Until we end this shit
I pay a half a million for his soul
He my nemesis
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit (Okay) on that bullshit (Okay)
On that bullshit we on all the bullshit (Okay)
On that bullshit (Okay)
On that bullshit (Okay okay)
On that bullshit (Okay) on that bullshit (Yeah)
On that bullshit (Okay) on that bullshit (Okay)
All the bullshit
Nah I'm on it's midnight I don't care
Nothing's happening on a Wednesday
I don't care I'm on
I'm looking for the smoke
This guy sitting front row man poof
Who needs that?
Let me put my window down I need fresh air
We don't want that we want bars
The reason why we listen to 21 and The Boy
That's what we do in Paris
We don't do Fashion Week
Fashion Week it's for the last decade
It's not for us
It's about the lights
The lights that we put on in the city
The lights of the Eiffel Tower
I'm in charge of it
I'm the one who's putting it on every day
And you try to flex next
Next to me on the red light with your ugly
Whatever flexing most expensive car V12
I drive a four cylinder I come from nothing
But I'm doing something
And you cannot catch my drive
As fast as you try to go
You will never catch me man
There is only one way and this way I'm driving
Nobody can do it
I'm Birdman that's who I am
In Paris
Brrt brrt"
87,BackOutsideBoyz,02:33,"BackOutsideBoyz, totin' a seventy on the strip, I’m ready to die (Die)
Cuttin' the traction, bendin' the corner, bet I make shit glide (Shh)
Tried to bring the drama to me, he ain’t know how we cha-cha slide (Yeah)
I'll never lose sleep over no bitch, way too much pride (Yeah, yeah, yeah)
Fill it up in a briefcase, split this shit with the vibes (Yeah, yeah, hm, hm, hm)

Breakin' a Brink's truck, my right wrist Van Cleef (Cleef)
I spent days in the East tryna figure if I'm geeked ('Kay)
This bitch tweakin', talked too much while I was geeked, blew my peep (Brr)
Fuckin' rap niggas’ hoes, I’m on the street, this shit sweet (Hey)
I went half a million on rosé, did four million on my ice (Hey, hey)
Couple million on my cars, I went Tyson, I'm too nice (Hey, hey)
Nigga stopped me on the street, wanted to talk, so he asked my price (Yeah, hey, ’kay)
The number was high as me, I ain't gon' lie (Yeah, okay)
I was fuckin' with this lil’ woe, I think she bi (Bi)
Tweakin', the 6 God is comin' back (Brr)

BackOutsideBoyz, totin' a seventy on the strip, I'm ready to die (Okay)
Cuttin' the traction, bendin' the corner, bet I make shit glide (Hm)
Tried to bring the drama to me, he ain't know how we cha-cha slide (Hm, slide)
I'll never lose sleep over no bitch, way too much pride (Brr, brr)
Fill it up in a briefcase, split this shit with the vibes (Hm, hm, uh, hm, hm, let's go)

I don't know nothin' 'bout no crime or no news
I'm an owl, but I'll never tell you who (Who)
Wagon when she walk, she get on planes, it take up two (Go)
My member just got out, he still on papers, still'll shoot (Shoot)
Shoot, ayy (Shoot it up)
Still'll shoot (Shoot up, brrt, shit)
Love on me, stay down just like a root (Just like a root)
She a ten tryna rap, it's good on mute (It's good on mute, shh)
It's financial, girl, I got the loot, ayy, yeah (I got the loot)
For the bands, lil' bae, what you gon' do? Yeah (Oh, what you do?)
Tropicana, that shit there the juice, yeah (Juice)
I'm the president, some Secret Service shit, we down to dump (Brrt)
Yeah, who the president? I never voted once, ayy, yeah
If I did, I would vote Teanna Trump, ayy, yeah (Hm, go)
If you play with me, I'm backin' out that one (Backin' out that one)
I treat mil' tickets like a hundred racks (Let's go)
Tweakin', the 6 God is comin' back (Damn, damn, okay)

BackOutsideBoyz, totin' a seventy on the strip, I'm ready to die (Die)
Cuttin' the traction, bendin' the corner, bet I make shit glide (Shh)
Tried to bring the drama to me, he ain't know how we cha-cha slide (Yeah)
I'll never lose sleep over no bitch, way too much pride (Yeah, yeah, yeah)
Fill it up in a briefcase, split this shit with the vibes (Yeah, yeah, hm, hm, hm)"
87,Privileged Rappers,02:40,"Woah, woah, yeah
Look at me dead in my eyes, I know that you know that a nigga ain't lyin'
Too much respect, all of my shawty BDs, they know not to try it
Too much respect, I used to hand out CDs before they would buy it
Woah, she love me so much, it seem like she biased
Niggas don't know how I live, but that's 'cause they live at the Hyatt, ayy
4L step team steppin' on shit 'til it's quiet
He brought me the money sealed up, I still had to count it, I cannot just eye it

Woah, woah, woah
Yeah, let's have sex in the bank, tell 'em to open the safe
I hate a privileged rapper who don't even know what it take
The diamonds, they hit like a rainbow, that's 'cause the necklace a Frank (Purr)
Woah, woah, woah
Yeah, let's have sex in the 9 (Let's do it)
Breakin' and bendin' her spine (Let's do it, let's do it)
I hate a privileged rapper that ain't had a hit since he signed (Let's do it)
Niggas be full of excuses, act like they takin' they time (For real, for real)

Woah, woah, woah
Look at me dead in my eyes, you see all the times that I had to go slide (21)
Too many sticks, we go to war with whoever, ain't never been biased (Pussy)
Too many sticks, how was they your opps and none of 'em died? (Pussy)
Hol' up (21), hol' up (21), hol' up (21)
Why you pull up at one in the morning and sit on the edge of the bed? (For what?)
Textin' emojis, tongue out, eggplant, must've went over her head (21)
Catch him outside of the studio (Pussy), make him repeat what he said (Pussy, pussy)
Yeah, yeah, let's have sex in the car (On God)
The Maybach came with a bar (21)
I'm wipin' my dick with her bra (21, pew, pew, pew)
Sniped his ass, he got hit in the head from far (Pussy)
Opps gets undivided attention, I give them my all (On God)
How you come over to the spot when you know it's your time of the month? (How?)
Make a diss and see how fast you go from the booth to a blunt (Pussy)
She say she hungry, I gave her dick for brunch (On God)
Send me my whole fee, I don't do backends and fronts (21)

No, no, no
Let's have sex in the bank, tell 'em to open the safe
I hate a privileged rapper who don't even know what it take
The diamonds, they hit like a rainbow, that's 'cause the necklace a Frank (Purr)
Woah, woah, woah
Yeah, let's have sex in the 9 (Let's do it)
Breakin' and bendin' her spine (Let's do it, let's do it)
I hate a privileged rapper that ain't had a hit since he signed (Let's do it)
Niggas be full of excuses, act like they takin' they time (For real, for real)"
87,Spin Bout U,03:34,"You gotta motherfuckin' feel this shit boy
(BanBwoi)
Woah
I got feelings for you
Hope you ain't lovin' the crew
How many bodies you got?
Pray it ain't more than a few
Know that you dealt with some lames
When you was young and in school
He had to pop your cherry
But I got it wet like a pool
She got a new G Wag'
She wanna hit Highlight Room and show it off
Got a new body girl show it off
This a Brazilian I know it's soft
Toned up and she got a six pack
Look like she used to play volleyball
American Express you can have it all
Code to the safe you can have it all
Fuck your main page what's your Finsta?
I wanna know the real you
You started dancin' to pay your tuition
Girl I wanna know what you been through
You want a boutique or you wanna sell hair
Just let me know what you into
If you out in public and he want your number
Just tell him 'my nigga'll spin you'
The way you make me feel these days
Somethin' gettin' dropped for you baby girl
Smoke a nigga top for you baby girl
Burn somebody block for you
The way you make me feel these days
Comin' out my body for you baby girl
Wipe him like he snotty for you baby girl
Comin' out my body for you
Damn just turned on the news
And seen that men
Who never got pussy in school
Are makin' laws about what women can do
I gotta protect ya I'm a made man tied in
All the way baby
So I gotta respect ya
Niggas put hands on you in the past
Insecure because your body is precious
Four words when I think about them is
Crusty musty dusty rusty
Eight words when I think about us is
Fuck me fuck me fuck me fuck me
Disrespect ya and I'll smack 'em
The texts that you send in captions
The videos we got ever leak
We goin' viral or goin' platinum
Don't worry 'bout your friend's story
When I had her alone
She gon' try and put some extras on it
Take you out of your zone
You know how it goes
When they can't get a reservation up in Carbone
They gon' tell you it's a chill night
Tell you how they'd rather stay home yeah
Jealous ass hoes yeah
And I know what I said 'bout bein' in Vogue
But just like that RandB group from the '90s
Girl one call I'll get you in Vogue
One call you in runway shows
One call I'm sittin' front row
One wrong call from your ex nigga
Sayin' dumb shit'll get him sent home
One call and my niggas ten toes
Down to go wherever I say go
Even if we gotta travel 'cross the globe
Down to take you to the end of the road for real
The way you make me feel these days
Somethin' gettin' dropped for you baby girl
Smoke a nigga top for you baby girl
Burn somebody block for you
The way you make me feel these days
Comin' out my body for you baby girl
Wipe him like he snotty for you baby girl
Comin' out my body for you
Want ya I want want ya
Oh your lovin' so deep (Feelin' so deep)
Want ya I want want ya
Give me your lovin' (Feelin' so deep)"
