앨범ID,곡명,재생시간,가사
81,All Rght,03:15,"['날 믿고 따라와 누가 뭐라 든', '고민은 nononono oh nononono', '눈치 따윈 안 봐 괜한 걱정은', '이젠 필요 없어 남들과는 달라 난', 'attention 내 손 잡아 소리쳐 불러봐', '놀랄 걸 여기 모두 woo', 'i just keep it up 내 안에 들어와', '이젠 내가 지켜줄게 내게 와 come to me', '따라와 모두 one two three', '뒤돌아보지 마 그냥 나만 바라봐', ""it's ok 보란 듯이"", '바로 지금부터 yeah', '조금 더 가까이 가까이', '내게 다가와 다가와', '그래 날 믿어봐 woo', '점점 더 뜨겁게 뜨겁게', '아무도 나를 막을 순 없어 예', '난 지치지 않아', '다 내 멋대로 맘이 끌리는 대로', '누가 그러던데 주인공은 나라던데', '이대로 좋아 내가 정해 엔딩은', '누구냐고 묻는다면', '그게 바로 나야 all right', '내가 바꿔줄게 뻔한 것 말고', ""어서 다 말해봐 i don't give a shit"", '내가 이끌어갈 새로운 세상', '걱정은 nononono 내게 와 come to me', '따라와 모두 one two three', '뒤돌아보지 마 그냥 나만 바라봐', ""it's ok 보란 듯이"", '바로 지금부터 yeah', '조금 더 가까이 가까이', '내게 다가와 다가와', '그래 날 믿어봐 woo', '점점 더 뜨겁게 뜨겁게', '아무도 나를 막을 순 없어 예', '난 지치지 않아', 'attention 내 손 잡아 소리쳐 불러봐', '놀랄 걸 여기 모두 woo', 'i just keep it up 내 안에 들어와', '이젠 내가 지켜줄게 내게 와 come to me', '조금 더 가까이 가까이', '내게 다가와 다가와', '그래 날 믿어봐 woo', '점점 더 뜨겁게 뜨겁게', '아무도 나를 막을 순 없어 예', '난 지치지 않아', '다 내 멋대로 맘이 끌리는 대로', '누가 그러던데 주인공은 나라던데', '이대로 좋아 내가 정해 엔딩은', '누구냐고 묻는다면', '그게 바로 나야', '그게 바로 나야 all right']"
81,One Dollar Lawyer,02:56,['nan']
81,천원의 이유,02:20,['nan']
81,사건의 전말,04:06,['nan']
81,Infiltration,02:45,['nan']
81,천변의 발걸음,02:02,['nan']
81,보통 사람들,03:25,['nan']
81,Plotter,04:18,['nan']
81,Villain,03:41,['nan']
81,Crime Scene,04:57,['nan']
81,천원짜리 블루스,02:11,['nan']
81,내가 이걸 왜,02:24,['nan']
81,Teamwork,02:09,['nan']
81,Outline,02:11,['nan']
81,거기 멈춰,03:03,['nan']
81,외로운날,03:40,['nan']
81,검은 우산을 쓴 남자,02:26,['nan']
81,D-Day,01:53,['nan']
81,너와 꿈꿨던 날들,03:31,['nan']
81,Destruction,04:01,['nan']
81,빙고 한 판,01:54,['nan']
81,Detective,01:49,['nan']
81,Next,02:45,['nan']
81,첫번째 증거,02:25,['nan']
81,Realization,03:44,['nan']
81,Unusual Way,03:19,['nan']
81,체크정장,02:28,['nan']
81,변호사 사무실의 하루,01:58,['nan']
82,겁쟁이,04:44,"['미안합니다', '고작 나란 사람이 당신을 미친 듯 사랑합니다', '기다립니다', '잘난 것 하나 없는데 염치없이 당신을 원합니다', '세상을 더 헤매어 봐도 눈을 더 크게 뜨고 찾아도', '당신은 단 하나란 걸 알아서 내가 꼭 갖고 싶지만', '날 사랑해줘요 날 울리지 마요', '숨 쉬는 것보다 더 잦은 이 말 하나도', '자신 있게 못 하는 늘 숨어만 있는', '나는 겁쟁이랍니다', '미안합니다', '미련한 미련 때문에 내 손으로 당신을 못 놉니다', '내 눈에 당신이 박혀서 다른 무엇도 볼 수 없어서', '가슴에 옮겨와 달라는 말도 이젠 해보고 싶지만', '날 사랑해줘요 날 울리지 마요', '숨 쉬는 것보다 더 잦은 이 말 하나도', '자신 있게 못 하는 늘 숨어만 있는', '나는 겁쟁이랍니다', '조금씩 커져가는 사랑은', '한 번씩 나도 몰래 새어 나와서', '길을 잃은 아이처럼 울고 보채도', '터진 내 맘은 모르겠죠', '눈을 감지 마요 나를 바라봐요', '당신의 귓가에 다가가 말하려 해도', '당신 앞에 설 때면', '뒷걸음만 치는 그저 난 겁쟁이랍니다', '그대만 나는 기다립니다']"
82,벌,04:13,"['이 정도 갖곤 안되죠 더 아파야죠', '내 사랑 그대가 가는데', '멀쩡히 살아지는 건 말도 안 되죠', '그대를 끝내 못 지켜낸 죄인이', '날 만나서 부족한 날 사랑해서', '착한 그대 가슴이 재가 돼버렸죠', '이제 와서 용서해달라는 말도', '그대 눈물 앞에 할 수가 없지만', '잊어달라는 말은', '제발하지 말아요', '아픈 채로 사는 게 내 몫이죠', '그대 평생 사랑하면서', '평생 기다리면서', '그댈 아프게 한 벌받을게요', '나 아픈 건 뭐라도 상관없어요', '그대만 울지 않게 해', '내 눈 속에 그대가 살고 있네요', '나의 각막에 그대 겹쳐져 있네요', '어딜 봐도 내 사랑 그대가 보여', '체한 듯한 후회로 미칠 것 같아', '잊어달라는 말은', '제발하지 말아요', '아픈 채로 사는 게 내 몫이죠', '그대 평생 사랑하면서', '평생 기다리면서', '그댈 아프게 한 벌받을게요', '이젠 보여요 이제야 깨달아요', '그대 없이 안되는 나를', '안녕이라는 말은', '기억하지 말아요', '잠시 나란 사람 잊고 있어요 제발', '내가 벌 다 받으면', '아픈 벌 다 받으면', '다시 그대 앞에 찾아갈게요', '사랑할 자격 다 갖춰서']"
82,1st,04:09,"['시간이 흘러가도 변하지 않아 ', '너는 내 맘에서 떠나지 않아 ', '맘대로 만나지 못해 잊지도 못해 어떡해', '왜 나를 버려두고 간 거야', '내 모든 것을 가져간 사랑 ', '이젠 모든 것을 뺏어 갔어 지', '금 넌 괜찮은 거니 잘 사는 거니', '나 없이 행복한 거니 난 모르겠어 뭐가 그렇게', '서운했는지 잘 모르겠어', '내가 아는 건 이별과 상관없이도 더 깊이 사랑해.', 'you light up my life 사랑하잖아 아파하잖아 ', '너도 날 걱정하잖아 조금만 솔직해져 봐', '내 사랑을 forever 날 잊지 못해 후회한다면 ', '찾고 싶다면 더 이상 울기 싫다면 ', '서둘러 내게 돌아와 i need you love forever', '적당히 딴 사람과 사랑을 하고 너는 보란 듯 지워', '내고 말로는 간단한 일이 쉽지가 않아', '내 맘이 내 것이 아냐 내게 말해봐', '뭘 원하는지 왜 그랬는지 다 말을 해봐', '아니면 내가 널 포기할 수 있도록 더 모질게 해봐 ', 'you light up my life 사랑하잖아 아파하잖아 ', '너도 날 걱정하잖아 조금만 솔직해져 봐', '내 사랑을 forever 날 잊지 못해 후회한다면 ', '찾고 싶다면 더 이상 울기 싫다면 ', '서둘러 내게 돌아와 i need you love forever', '아무리 외면해도 그대로인데 왜 널 잊으라고', '하는 거니 내 맘을 움직일 사람', '날 가질 사람 한사람 바로 너잖아 ', 'you light up my life 너를 사랑해', '매일 기도해 제발 널 돌려달라고 잊은 척', '연극하면서 살기 싫어 forever 날 기억해줘', '처음 그 때로 좋았던 때로 이별이 아닌 그때로', '넌 다시 돌아와야 해 i need your love forever']"
82,거짓말,04:04,"['혼자 며칠을 앓았죠', '두 사람 이별 앞에', '그를 믿고 강한 척 돌아섰던 내가 더 미웠죠', '애써 전화길 들어도 눈물만 타고 흘러', '자꾸 떠올라 다친 그대 가슴', '다 내가 보내서 생긴 일인 것 같아', '오 무심했던 나를 용서해요', '더 아파선 안돼요 나도 멀리서만 가슴치네요', '그대 상처까지 떠안아도 다 되돌리고 싶죠', '그 사람 거짓말처럼 잊도록', '얼마나 오해를 샀을까', '나와의 그 많은 추억 때문에', '취한 그날 밤 몰래 울던 그댈', '잡아야 했는데 데려와야 했는데', '오 무심했던 나를 용서해요', '더 아파선 안돼요 나도 멀리서만 가슴치네요', '그대 상처까지 떠안아도 다 되돌리고 싶죠', '그 사람 거짓말처럼 잊히게', '워 지난 일은 그만 덮어둬요 내가 다시 갈게요', '아주 져버릴 수 없는 그대죠', '남은 사랑까지 내가 해요 이 품에 버려줘요', '그 눈물 거짓말처럼 사라지게']"
82,나에게로 떠나는 여행,03:28,"['저 푸른 바다 끝까지 말을 달리면', '소금 같은 별이 떠있고 사막엔 낙타만이 가는 길', '무수한 사랑 길이 되어 열어줄 거야', '낡은 하모니카 손에 익은 기타', 'your melody 나는 떠날래', '어린 왕자 your melody 찾아 떠날래', ""far away u're my sunshine we were together"", '나는 사랑보다 좋은 추억 알게 될 거야', '텀블러 한 잔에 널 털어 넘기고', '이제 나를 좀 더 사랑할 거야', '저 끓어넘친 태양은 부글거리고', '오랜 꿈은 삐꺽거리고 쿨럭인 자동차를 타고서', '꿈의 날개로 구름 속을 산책할 거야', '낡은 하모니카 손에 익은 기타', 'your melody 나는 떠날래', '어린 왕자 your melody 찾아 떠날래', ""far away u're my sunshine we were together"", '나는 사랑보다 좋은 추억 알게 될 거야', 'for my life find my life 찾아 누릴 천국에', '지지 않을 너를 안게 될 거야', 'follow away your my sunshine we are together', '나는 사랑보다 좋은 추억 알게 될 거야', 'for my life follow my life', '찾아 내리 천국에 쉬지 않을 너를 안게 될 거야']"
82,Funny Rock,03:38,"['사랑에 나의 전부를 걸었고', '전부인 사랑 하나를 잃었어', '슬프다면 귀 기울여봐', '무너진 마음 그 속에 아직도', '당차게 그 사람이 남았어 ', '괴롭다면 귀 기울여봐', '한 번쯤은 누구나 다 겪는 이별 따위에', '나 혼자만 못 잊은 채 아파해야만 하나', 'funny rock 우울한 기억은 모두 날려버려', '외쳐봐 가슴 시원해질 때까지', 'funny rock 행복한 주문을 we will rock & roll', '다가올 이별마저도 달아나게 ', '그때는 죽을 만큼 사랑했고', '지금은 죽을 만큼 아파서', '괴롭다면 귀 기울여봐', '행복하게 나 없이도 그런 약한 말 대신', '떠나간 널 천 번은 더 불행하길 기도해', 'funny rock 우울한 기억은 모두 날려버려', '외쳐봐 가슴 시원해질 때까지', 'funny rock 행복한 주문을 we will rock & roll', '다가올 이별마저 달아나게', '행복하길 나 없이도 그런 약한 말 대신', '떠나간 널 천 번은 더 불행하길 기도해', '독한 마음으로 털어버려', 'funny rock 우울한 기억은 모두 날려버려', '외쳐봐 가슴 시원해질 때까지', 'funny rock 행복한 주문을 we will rock & roll', '다가올 이별마저 달아나게']"
82,내가 아니죠,03:53,"['다 없었다고 말해요', '옛사랑 혹 궁금해한다면', '단 한 번도 그대 맘 가진 사람', '없었다고 해요', '다 잊고 시작해줘요', '그 사람 첫사랑인 것처럼요', '사랑해서 또 울게 될까 봐', '좋은 사람 놓치면 안 돼요', '내 걱정 말아요', '행복한 사랑만 해요', '그래야만 내가 안심하고 가잖아', '그대 맘에 추억이란 그 자리도', '더는 내 몫으로 남겨두지 말아 줘요', '나의 잘못을 알아요', '자존심 그 핑계로 배려 없이', '가시 같은 말 대놓고 하면서', '벼랑 끝에 그댈 내몬 거죠', '내 걱정 말아요', '행복한 사랑만 해요', '나 때문에 평생 울 거 다 울었잖아', '난 안돼요 나의 숨은 버릇들이', '착한 그대 마음 또 다치게 할 테니까', '사실은 아직도 사랑하지만', '계속 반대말만 하는 나를 잊어요', '내 걱정 말아요', '행복한 사랑만 해요', '그래야만 우리 잘 헤어진 거잖아', '바보처럼 이별 앞에 무너져도', '돌아오란 말도 못 하는', '나라는 사람 용서해요']"
82,가시,04:01,"['너 없는 지금도 눈부신 하늘과 눈부시게 웃는 사람들', '나의 헤어짐을 모르는 세상은 슬프도록 그대로인데', '시간마저 데려가지 못하게 나만은 널 보내지 못했나 봐', '가시처럼 깊게 박힌 기억은 아파도 아픈 줄 모르고', '그대 기억이 지난 사랑이 ', '내 안을 파고드는 가시가 되어', '제발 가라고 아주 가라고 애써도 나를 괴롭히는데', '아픈 만큼 너를 잊게 된다면 차라리 앓고 나면 그만인데', '가시처럼 깊게 박힌 기억은 아파도 아픈 줄 모르고', '그대 기억이 지난 사랑이 ', '내 안을 파고드는 가시가 되어', '제발 가라고 아주 가라고 애써도 나를 괴롭히는데', '너무 사랑했던 나를, 크게 두려웠던 나를', '미치도록 너를 그리워했던 날 이제는 놓아줘', '보이지 않아 내 안에 숨어 ', '잊으려 하면 할수록 더 아파져', '제발 가라고 아주 가라고 애써도 나를 괴롭히는데']"
82,비망록 (스물의 노래),04:00,"['아름답다고 난 스물의 세상을 꿈꿨지', '오늘부터 다 날 어른으로 부르네', '어제오늘은 단 하루가 차이 날 뿐인데', '마치 꿈인 듯 다 변했어', '알았던 모든 것은 전부 허구였어', '꿈이란 결코 마법처럼 되지 않아', '칼과 창 방패에 말을 타는 서부의 총잡이 돼볼까', '순례자든 방랑자든 다 밀림의 도시 벗어나 볼까', '난 또 다른 삶의 길 위에서 새로운 방황을 시작해', '스무 살의 어린 비망록 난 펼쳐드네', '나의 노래로 조금 서툴게', '되고 싶은 것 또 하고픈 일들을 알았네', '왠지 자꾸만 난 불안해', '알았던 모든 것은 전부 허구였어', '꿈이란 결코 마법처럼 되지 않아', '저 거친 들판에 모래바람 다지는 소 떼를 몰 거야', '투우사든 집시 또는 나 돈키호테도 괜찮을 거야', '난 세상에 발을 딛고 서는 평범한 일상이 싫은 걸', '다른 삶의 오직 나만의 길을 가고 싶어 나를 꿈꾸며', '칼과 창 방패에 말을 타는 서부의 총잡이 돼볼까', '순례자든 방랑자든 다 밀림의 도시 벗어나 볼까', '나 세상에 발을 딛고 서는 평범한 일상이 싫은 걸', '다른 삶의 오직 나만의 길을 가고 싶어 나를 꿈꾸며']"
82,Tomorrow,03:59,"['해가 뜨는 일 보다 더 먼저 ', '나를 깨우던 그 시계 소리도', '오늘만은 울지 않을 거야', '매일 고단한 하루하루를', '지금껏 잘 견뎌온 나를 위한', '깊은 잠을 내게 허락해줄 거야 나만의 내일을 ', '난 눈을 뜨면 그려왔던 꿈꿔왔던 ', '새로운 세상이 나를 기다려', '그 어떤 어려움이라도 이젠 더 이상 난 두렵지 않아', '축복처럼 부서지는 태양빛의 조각들이', '내가 걷는 이 길 위에 환한 웃음 지어 줄 테니까', '나의 내일을', '힘들었던 어제와 인사를 ', '불안한 내 오늘과는 악수는 ', '나의 지친 어깰 토닥여 줄 거야 새로운 내일을 ', '난 눈을 뜨면 그려왔던 꿈꿔왔던', '새로운 세상이 나를 기다려', '그 어떤 어려움이라도 이젠 더 이상 난 두렵지 않아', '축복처럼 부서지는 태양빛의 조각들이', '내가 걷는 이 길 위에 환한 웃음 지어 줄 테니까', '나 얼마나 간절히 간절하게', '바래웠던 꿈이었는지', '이제 겨우 한 걸음을 다가서도 다 얻은 것만 같아', '그려왔던 꿈꿔왔던 새로운 세상이 나를 기다려', '그 어떤 어려움이라도 이젠 더 이상 난 두렵지 않아', '축복처럼 부서지는 태양빛의 조각들이', '내가 걷는 이 길 위에 환한 웃음 지어 줄 테니까', '나의 내일을']"
82,일기,03:59,"['12월 9일 목요일 사랑하는 사람과', '마지막 하루를 보냈다고', '4월에 나눌 인사를 미리 서둘러 하고', '세상과도 이별한다고', '눈을 감으면 깨어나지 못하면 매일 써오던 일기', '내게 전해주라고', '혼자 남은 나를 걱정했나요 많이 아파했나요', '갚지 못할 그 사랑에 자꾸 눈물이 나죠', '사랑했던 날을 모두 더하면 이별보다 길 텐데', '그댄 벌써 내게 제발 잊으라고만 하네요', '3월에 내린 햇살을 만져보고 싶다고', '힘없이 눌러쓴 그대 바램', '며칠 동안 비가 내려 많이 아파하던 밤', '멈춰버린 4월 어느 날', '가지 말라고 제발 눈을 뜨고', '이건 장난이라고 이럼 화낼 거라고', '혼자 남은 나를 걱정했나요 많이 아파했나요', '갚지 못할 그 사랑에 자꾸 눈물이 나죠', '사랑했던 날을 모두 더하면 이별보다 길 텐데', '그댄 벌써 내게 제발 잊으라고만 하네요', '슬픈 나의 바람', '시간이 지나도 변치 않는 걸', '그댈 사랑하는 일', '안된다고 잊었다고 하지 말아요', '영원히 그대 곁에 my love']"
83,헤픈 우연,03:13,"['처음이라기엔 너무', '길을 이미 다 아는 듯이', '우연히라기엔 모두', '다 정해진 듯이', '우연히 눈을 떠 보니', '이 세상에 태어나 있었고', '하필 네가 있는 곳이었다', '서서히 몸에 배어버린', '사소한 습관들이', '네게로 가는 길을', '내게 알려줘', '처음이라기엔 너무', '길을 이미 다 아는 듯이', '우연히라기엔 모두', '다 정해진 듯이', '고통의 사랑도', '보통의 이별도', 'you can make it happen', 'you can make it heaven', '우연히라기엔 모두', '다 정해진 듯이', '만약 내가 그때 그곳을', '헤매지 않았더라면', '그날 네가 마음 아픈', '이별을 안 했었더라면', '네 뒤를 따라 걷던 곳', '네가 떨어트렸던 꽃', '위태롭던 시간 속', '서로를 기다려왔어', '운명이라고 하기엔', '이를 수 있다 생각해', '우연히라고 하기엔', '설명이 필요한 것 같아', '어쩌면 또 스칠 수 있을지 몰라도', '지금이 아니면 안 될 것 같던 그 때로', '처음이라기엔 너무', '길을 이미 다 아는 듯이', '우연히라기엔 모두', '다 정해진 듯이', '고통의 사랑도', '보통의 이별도', 'you can make it happen', 'you can make it heaven', '우연히라기엔 모두', '다 정해진 듯이', '어쩌면 기억을 지운 채로', '하나였던 우린 둘이 되고', '운명이란 작은 점 안에서', '서로를 찾으며 살았는지도', '고통의 사랑도', '보통의 이별도', 'you can make it happen', 'you can make it heaven', '우연히라기엔 모두', '다 정해진 듯이', '우연히', '서서히', '점점', '더 멀어져가', '우연히', '천천히', '처음', '그곳으로 가']"
83,처음처럼 (Feat. 개리),03:18,"['사랑이란 대체 뭘까', '더 멀어지기 위해 내게 왔던가', '적당한 거리라도 둘 걸 그랬나', '마음의 준비라도 해둘 걸', '금방이라도 울 것 같아', '고개를 들어 괜히 웃어 보였다', '달빛에 비쳐 나의 눈물 보였나', '눈을 감아 흘려버릴 걸', '비틀거려도 될 이유 같은 것', '평소와 달라도 납득이 되고', '괴로워하고 좀 주저앉아도', '이상할 것 하나 없게', '술을 마시면', '이 밤도 사라질까', '오늘도 내일도 내게', '큰 의미 없는 날인데', 'good bye', '오늘도 내일도 내겐', '그저 너 없는 날인데', 'i need you', 'still feel you', ""i'll kill you"", ""if i can't have you babe"", 'or kill me', 'please heal me', ""cause i can't hear you babe"", '너도 술을 마시면', '기억을 지우면', '우리 다시 만날 수 있을까', '내 거친 손으로 감싸던 너의 두 뺨', '사탕을 손에 쥔 아이처럼', '웃으며 입 맞추던 그날', '아직도 생생해 입술의 향기', '내 옷깃을 잡던 너의 손길', '사랑이란 감정', '시간이 갈수록 커져', '날 바라볼 때', '너의 미소는 마치', '물 위에 뿌려 놓은 햇살 가루', '너로 인해 희망을 잃지 않았던 나의 하루', '손잡고 흔들며 달리던 바다', '불어오는 바람 두려울 것', '없다는 듯이 소리쳤지', '사랑 이대로 영원할 거라 믿었어', '하지만 뒤돌아보니 너는 없고', '석양에 검게 탄', '먼 바다를 바라보는 사내의 뒷모습만', '술을 마시면', '이 밤도 사라질까', '오늘도 내일도 내게', '큰 의미 없는 날인데', '술을 마셔도', '조금도 낫지 않아', '오늘도 내일도 내겐', '그저 너 없는 날인데', 'good bye', '오늘도 내일도 내겐', '그저 너 없는 날인데', 'good bye']"
83,감기 (Feat. 창모),03:06,"['내 기억을 삼켜 물과 함께', '찬바람 들지 못하게', '이불 덮고 한숨 자고 일어나면', '괜찮아질 테니까', '약이었을까 병이었을까', '우릴 이어주던 손은 벽이었을까', '사랑한단 말은 나의 성의였을까', '뜨겁게 타오르던 그건 그냥 열이었었나 봐', '네가 유독 약한가 봐', '나는 괜찮은 걸 보면', '난 우리 사진 속에 너를 너무 쉽게 오려', '괜찮아', '사랑이 아닌 그냥 병이었었다면', '괜찮아질 테니까', '한숨 자고 일어나면', '가야 해', '너와 나 둘 중 하나', '더 아프기 전에', '보낼게', '좋았던 추억까지', '나쁘기 전에', '아파 아파 다 아파', '지나가는 중인 거야', '난 잘 아프지 않아', '그런 놈이 아프면 더 아파하는 거 알아?', '딱 하루 누워 보낼 감기마저도 죽기 전 같은', '고통을 느끼며 그렇게나 앓는다는 말이야', '낫겠지 그럼 언제 그랬냐는 듯', '행동하는 듯해도', '맘에 가득 안은 두려움에 많은 인파 속에 있길', '피하게 돼 만남이 존재할 텐데', '그러면 누군가에게 또 감기를 옮고 말 텐데', '정말 아이러니해 아플 짓을 말자고', '백번 다짐해도 결국 겪는 바이러스니', '네가 내게 다가올 때도 말했던 wait a minute', '그 몇 분 후엔 1cm도 없이 나를 줬지', '그래 다신 아프지 마', '수프 한 스푼으로 나 자신을 살피지만', '그냥 용서할 테니', '들어와주라 내 집', '비밀번호도 같고', '수건만 적셔주길', '가야 해', '너와 나 둘 중 하나', '더 아프기 전에', '보낼게', '좋았던 추억까지', '나쁘기 전에', '아파 아파 다 아파', '지나가는 중인 거야', 'it’s too cold', 'it’s too cold', 'like ice roll dice', 'is it one is it none', 'it’s too cold', 'it’s too cold', '내 기억을 삼켜 물과 함께', '찬바람 들지 못하게', '이불 덮고 울다 지쳐 눈 감으면', '다 사라질 테니까']"
83,Why,03:08,"['what you want from love?', 'tell me anything', 'but you never say yeah', '가르쳐줄래', '너의 방식', 'but you never say yeah', '기다렸던 건', '아무 말 안 했던 건', '시간을 끌고 있었던 건', 'waiting for your love', '난 바람이 하나 있지', '너를 위해서 존재하고 싶어', ""why don't you fall in love"", '얼마나 더 날 버려야 하는지', 'why are you going far away', '얼마나 더 가야 하는지', '입맛은 없고', '당연히 잠도 안 오지', '내가 이렇게', '친절한 여자였었는지', '몰랐었는데', '다 너를 위해 참을 수 있어 난', ""why don't you fall in love"", '얼마나 더 날 버려야 하는지', 'why are you going far away', '얼마나 더 가야 하는지', '멀어지지 마요', '멀어지지 마', '너를 울게 두지 않을 사람', '나예요', ""why don't you fall in love"", '얼마나 더 날 버려야 하는지', 'why are you going far away', '얼마나 더 가야 하는지']"
83,미안해 널 사랑해 (Feat. 김필),03:13,"['미안해 널 사랑해', '사랑이 죄가 되어버렸네', '갈 곳 잃은 이 마음들만', '내가 좀 더 안아주고 갈게', 'i love you', '조금만 더 시간을 줘', 'i love you', '부디 밀어내지 마', '내가 죽길 바라지 않잖아', '이 사랑을 좀 더 지키는 것', '나의 생존본능 같은 거라고', '미안해 아직도 널 사랑해', '자연스레 숨을 거둘 때까지', '그게 아무리 너라도', '멈추게 할 자격은 없어', '미안해 아직은 널 사랑해', '사랑해 날 용서해', '어쩌다 죄가 되어버렸네', '갈 곳 잃은 이 마음들만', '내가 좀 더 안아주고 갈게', 'i love you', '고마워 기다려줘서', 'i love you', '이젠 너를 보낼게', '네가 죽길 바라지 않아', '이 사랑을 좀 더 지키는 것', '나의 생존본능 같은 거라고', '미안해 아직도 널 사랑해', '자연스레 숨을 거둘 때까지', '그게 아무리 너라도', '멈추게 할 자격은 없어', '미안해 아직은 널 사랑해']"
83,빗물에게 들으니 (Feat. 안예은),02:44,"['다행히 별일은 없다 대여', '난 감사해요 안도하네요', '그댈 향한 나의 걱정은', '어쩜 우습게 되어버렸네요', '언젠가 우리 볼 수 없게 되면', '빗물이 되어 내게 올 거라던', '그 약속을 지켰나요', '끝이 없는 빗방울 되어', '날 안아줘', '쉽게 지울 수 없는', '흔적을 남기고 가줘', '잘 지내고 있다면', '그걸로 된 거라고', '걸음을 돌려요', '우리의 모든 그 모두가', '내 안에서 먹구름이 되어', '맑은 날에도 가끔씩 기억을 내려요', '닿을 듯 닿지 않는 그대여', '언제나 나는 같은 곳에', '끝이 없는 빗방울 되어', '날 안아줘', '쉽게 지울 수 없는', '흔적을 남기고 가줘']"
83,어쨌든 반가워,04:08,"['존재하지', '넌 어디든지', '공기처럼 내 주위에서', '늘 존재하지', '스쳐가지', '어딜 가든지', '바람처럼', '내 옷깃으로', '날 스쳐가지', '어쨌든 반가워', 'hi hello', '내 오래전 남자친구', '넌 곁에 없지만', '추억과 기억들로', '너를 매일 봤어', '미워도 반가워', '믿고 싶지 않지만', '날 버린 너지만', '죽도록 싫지만', '일단은 이해할게', '넌 어디 숨어서', '날 괴롭게 하고', '내 하루를 망가뜨려 망가뜨려', '넌 절대 용서가 안 될 놈', '어쨌든 반가워', '부러져', '너뿐인 삶에서', '인연을 부러뜨려', '부러뜨려', '넌 절대 용서가 안 될 놈', '어쨌든 반가워', '존재하지', '넌 어디든지', '꿈속에선 아직 연인인 듯이', '날 좋아하지', '아파지지', '넌 병인 듯이', '상철 내고서 날 입원시켜', '주살 맞게 하지', '어쨌든 반가워', 'hi hello', '내 오래전 남자친구', '넌 곁에 없지만', '추억과 기억들로', '너를 매일 봤어', '밉지만 반가워', '인정하기 싫지만', '날 버린 너지만', '죽도록 싫지만', '일단은 이해할게', '넌 어디 숨어서', '날 괴롭게 하고', '내 하루를 망가뜨려 망가뜨려', '넌 절대 용서가 안 될 놈', '어쨌든 반가워', '부러져', '너뿐인 삶에서', '인연을 부러뜨려', '부러뜨려', '넌 절대 용서가 안 될 놈', '깜빡깜빡 지나간다', '아프지만 아름답다', '언제부터였는지 모를 인연을', '이번 생에서 끝내버리자', '넌 어디 숨어서', '날 괴롭게 하고', '내 하루를 망가뜨려 망가뜨려', '넌 절대 용서가 안 될 놈', '어쨌든 반가워', '부러져', '너뿐인 삶에서', '인연을 부러뜨려', '부러뜨려', '넌 절대 용서가 안 될 놈', '어쨌든 반가워']"
83,"Destiny, it's just a tiny dot.",01:51,['nan']
84,Rock U,03:31,"['그리움은 점점 모여서 기억들은 너를 만들고', '추억들은 별자리처럼 꿈을 꾸는 나를 비추죠', 'rock your body i say rock your body i say', 'rock your body i say rock your body i say ', 'shake it shake it shake it shake it shake it yo ', 'shake it shake it shake it shake it shake it ', 'rock your body i say rock your body i say', 'rock your body i say rock your body i say ', 'shake it shake it shake it shake it shake it yo ', 'shake it shake it shake it shake it shake it ', '한 번 볼래 나의 마음을 두 번 봐도 알 수 없잖아', '이기적인 나의 마음은 아직도 널 원해', '어떻게든 붙잡고 싶은 하나뿐인 너인 걸', '어떡해도 나의 마음은 간절해 널 원해', '그리움은 점점 모여서 기억들은 너를 만들고', '추억들은 별자리처럼 꿈을 꾸는 나를 비추죠', '네가 너무 좋아 너무너무 좋아', '어떡해야 내 마음을 알까요 ', '네가 너무 좋아 누구보다 좋아 ', '언제까지나 변함없이 사랑할래요', 'rock your body i say rock your body i say', 'rock your body i say rock your body i say ', 'shake it shake it shake it shake it shake it yo ', 'shake it shake it shake it shake it shake it ', 'rock your body i say rock your body i say', 'rock your body i say rock your body i say ', 'shake it shake it shake it shake it shake it yo ', 'shake it shake it shake it shake it shake it ', '봐도 봐도 또 보고 싶은 하나뿐인 너인 걸', '어떡해도 나의 마음은 단 하나 너뿐이야', '그리움은 점점 모여서 기억들은 너를 만들고', '추억들은 별자리처럼 꿈을 꾸는 나를 비추죠', '네가 너무 좋아 너무너무 좋아', '어쩜 이리 완벽할 수 있나요', '네가 너무 좋아 누구보다 좋아 ', '언제까지나 변함없이 사랑할래요', 'rock your body i say rock your body i say', 'rock your body i say rock your body i say ', '어떡해야 내 마음을 알까요', '네가 너무 좋아 누구보다 좋아 ', '언제까지나 변함없이 사랑할래요']"
