앨범ID,곡명,가사
66,내가 기다린 사랑,"['네가 미웠어 날 몰라주는 너', '또 말도 못 해 안달하는 나도 미웠어', '난 언제나 널 보면 가슴 시린 설렘뿐인데', '너는 그렇지가 않았어 야속했었어', '세상에서 가장 이쁜 널 다 가지고 싶었어', '난 그렇게 널 보며 매일매일 가슴만 졸이는', '짝사랑 되어버렸어', '정말 궁금해 날 보는 너의 마음이', '그냥 친구처럼 편하게만 느끼는 걸까', '너의 눈빛만 보아도 떨리는 나를', '이제 더 이상은 감출 수 없어', '이런 내 마음 알게 된다면', '오히려 부담되어 멀어질까 걱정만 앞서', '조금만 더 기다려볼까', '너 먼저 사랑으로 다가오기를', '하지만 겁이 나 힘겨운 기다림 속에', '다른 누군가가 너의 사랑 돼버릴까 봐', '너를 영원히 내 곁에 두고 싶지만', '사랑 뒤에 이별 그게 두려워', ""i'm waiting for your love my darling"", ""don't you want to love me tonight"", ""i'm waiting for you live my darling"", 'i can make you feel just night', '결국 하늘도 무심하지 날 버려둔 채', '넌 다른 남잘 만나 사랑을 했어', '그때 널 잊고 돌아서야 했는데', '그럴 용기도 없었던 거야 그랬던 거야', '넌 잔인하게 너의 사랑 얘기를', '나에게 들려준 거야', '널 웃게 했던 사랑 날 울게 했던 이별', '난 그걸 모두 참으며 나를 지켰어', '너의 몇 번의 이별을 바라보면서', '아직 내 사랑은 모질게도 잘 견뎌왔어', '말도 못 한 채 상처만 키워 오면서', '끝내 너의 자린 비워 둔 거야', '그 언젠가 비 내리던 밤', '넌 내게 찾아와서 또 이별에 눈물 흘렸지', '내 품에서 약속을 했지', '나만은 널 버리고 가지 말라고', '누구도 다시는 사랑을 하지 못하게', '너의 사랑 내게 맡겨두면 어떻겠냐고', '너무 길어진 기다림 후회는 없어', '이젠 이별이란 없을 테니까', '걱정 마 약속해 행복한 사랑보다는', '이별 없는 사랑 그것만은 지킬 테니까', '내게 기대봐 화려한 사랑보다는', '친구처럼 편한 휴식을 줄게', '왜 그랬는지 왜 기다렸는지', '누가 봐도 비난하고 원망할 거야', '왜 처음부터 나만의 너를 만들지를 못했냐고', '나 역시 후회하지만', '그랬었나 봐 내가 원한 사랑이란', '그때의 네 모습이 아니었나 봐', '내 한결같은 사랑 네 변치 않을 영혼', '네 곁에서만 살기를 바랐었나 봐']"
66,사랑해 누나,"['나를 미치도록 찐한 사랑에 빠지게 했던 그녀는', '나보다 더 나이가 훨씬 많아 아니 쪼금', '하지만 나는 네 어깨에다 손을 올리곤 했었지', '왜냐하면 내가 키가 더 크니까', '혹시나 하는 두려움은 모두 떨쳐버려', '세상이 만들어 놓은 기준들은 모두 버려', '널 아끼고 너를 믿는 가슴속에 내 소중한', '사람이 있다는 걸 절대 잊어서는 안돼', '아무리 날 노려 보아도 항상 네 이름을 불러대지', '어깨에 내 손을 올릴 땐', '새침한 그 미소가 너무나 예뻐', '그 누구의 시선도 어떤 말도 겁낼 건 없어', '그 무엇도 어쩔 수 없는 우리 사랑 있잖아', '어리다고 나를 놀리는 너의 친구들이 싫지만', '걱정하듯 나를 비웃는 내 친구 두려웠지만', '바보처럼 울어선 안돼 언제라도 활짝 웃어줘', '내 가슴속의 사랑은 널 안기에 충분하니까', '넌 웃는 게 예뻐 그러니까 웃어줘', '언제까지라도 눈물은 없을 거야', '늘 당당해줘 우리 사랑 앞에서', '두려워할 것도 흔들릴 것도 없으니까', '그게 잘 안되면 아예 나를 오빠라고 불러버려', '그것이 너에겐 더 편할지도 모르니까', '약속해줄게 네가 기대 잠들 내 가슴은', '언제까지 너만을 기다린다는 것을', '아무도 우리의 사랑을 어떻게 할 수는 없을 거야', '언제나 네 곁에 있을게', '너만의 사랑인 날 잊어선 안돼', '다른 연인들보다 힘이 들고 어렵겠지만', '영원히 널 지켜줄 거야 조금만 더 기다려', '어리다고 나를 놀리는 너의 친구들이 싫지만', '걱정하듯 나를 비웃는 내 친구 두려웠지만', '바보처럼 울어선 안돼 언제라도 활짝 웃어줘', '내 가슴속의 사랑은 널 안기에 충분하니까', '헤어지기 싫은 너와 나의 아쉬운 작별을 하고', '힘이 겹게 돌아온 내 책상 속에는', '오늘은 또 너의 어떤 얘기가 있을는지', '하루 종일 궁금해하는 내 일기장', '오늘은 그 미장원의 미용사에게', '2시간 동안 너를 뺏긴 얘기를 썼고', '항상 마지막 간절한 마음을 적었지', '영원히 사랑해 누나~']"
66,가위,"['check it out now', 'come on now', 'let me bust it out oh', 'no too slow flow', 'yo kick it little faster', 'come on just little bit', 'more faster', 'come on come on', 'i said faster', 'uh cause i like it like', 'that and um uh come on', 'yo faster', 'yo go faster faster faster', '넌 내게 말했지 세상을', '떠나버린 후', '꿈에서라도 다시는 만나서는', '안된다고', '하지만 매일 밤 꿈속에', '너를 만났어', '아무 말 없이 날 보며 울고만', '서있는 너를', '그토록 원했었지', '너의 모든 흔적이 없어지길', '우리의 모든 기억 하얀 너도', '강물 위에 띄워 보냈지만', '내 손을 잡아봐 어디든', '함께 갈 테니', '너 없이 혼자선 그 어떤', '의미조차 될 순 없어', '뭐라고 말 좀 해 왜 자꾸', '울고만 있어', '한 번만 안아줘 이 꿈속에서', '깰 수 없도록', '넌 하얀 병실에서조차', '남겨질 내 걱정만 하곤 했어', '우리 못다 한 사랑은 잠시', '접어두자고', '오히려 나를 위로했어', '이제 아무런 약속도', '가난한 선물조차 할 수 없는 나', '유일하게 너와 함께 할 수 있는', '이 꿈에서 다시는 깨고 싶진 않아', '그토록 원했었지', '너의 모든 흔적이 없어지길', '우리의 모든 기억 하얀 너도', '강물 위에 띄워 보냈지만', '내 손을 잡아봐 어디든 함께 갈 테니', '너 없이 혼자선 그 어떤', '의미조차 될 순 없어', '뭐라고 말 좀 해 왜 자꾸', '울고만 있어', '한 번만 안아줘 이 꿈속에서', '영원히', '내 손을 잡아봐 어디든 함께', '갈 테니', '너 없이 혼자선 그 어떤', '의미조차 될 순 없어', '뭐라고 말 좀 해 왜 자꾸', '울고만 있어', '한 번만 안아줘 이 꿈속에서', '깰 수 없도록']"
66,마지막 여행,"['이젠 아무것도 난 두렵진 않아', '그대와 함께 했던', '많은 얘기 많은 추억', '고스란히 가슴에 담아 둔 채', '이제 저기 먼 길 떠나가니까', '그대 사랑스러운 눈빛도', '잊지 않고 챙겨 두었어', '나 네 몸을 삼켜버린 욕조 안에', '잠들은 그대 안고 있어', '조금 후에는 나 역시 잠들겠지', '이런 고통 없는 세상', '그대 기다리는 곳', '아무 걱정 마 이제 그대 곁에', '사랑만 위해서 살아갈게', '영원히 그대 사랑해', '그대가 좋아하는', '꽃잎을 욕조에 띄웠어요', '이젠 비록 아무 향기도', '맡을 수 없는 그대지만', '눈물은 흘리진 마요', '세상이 내게 주신 그대를', '온전하게 나 간직한 채로', '그대와 함께 떠날 수 있으니', '잠이 와요', '그대의 나를 찾는 목소리', '조금만 기다려', '이젠 이별 없는 세상 찾아갈 거야', '아침처럼 우리 다시 만나서', '모든 걸 지워버리고', '사랑만 생각하면 돼', '더 이상 아픔도 슬픔도', '눈물도 없는 세상', '나 이제 욕심껏', '그대만 사랑해 줄 거야', '용서할 수 없는 세상의 원망', '시간은 우리를 지워버릴 테고', '그래 그대만 사랑하면 되는 거야', '보고픔은 영원히 없을 테니까', '그대가 좋아하는', '꽃잎을 욕조에 띄웠어요', '이젠 비록 아무 향기도', '맡을 수 없는 그대지만', '눈물은 흘리진 마요', '세상이 내게 주신 그대를', '온전하게 나 간직한 채로', '그대와 함께 떠날 수 있으니']"
66,헌터,"['내가 웃을 때면', '보기 좋다고 하며', '다시 또 웃어보라고', '귀엽게 재잘대며', '웃기려고 애쓰는 너의 모습', '사랑스러웠지', '아무 말도 없이 순순히 돌아서며', '담배를 피울 때면', '넌 내게 말했었지', '가슴 가득 싸늘한', '바람이 밤새 일렁거린다고', '난 느낄 수 있어', '얼마나 날 깊이 사랑한다는 걸', '나도 네게 빠져있음에', '사랑이 분명한데', '하지만 언제부터인가', '나 아닌 날 보았지', '내 곁에 너를 잊고', '습관처럼 또 다른', '사랑을 찾는 나를', '아마도 몇 번이었던가', '사랑이 무너진 후에', '그렇게 변해버린', '나의 모습까지도', '넌 끝까지 지켜내려 하는구나', '난 더 이상 순수하진 않아', '이미 잔혹한', '사냥꾼이 되어버렸어', '돌아서면 혼자가 되어', '쓸쓸함에 젖어가도', '이런 삶은 어쩔 수가 없어', '내 가슴 뿌듯하고 벅차올라', '그런 만족은 이미 내겐 없어', '다시 절망으로 부서져', '혼자가 되더라도', '또 다른 누굴 찾아가는 내가 싫어', '난 느낄 수 있어', '얼마나 날 깊이 사랑한다는 걸', '나도 네게 빠져있음에', '사랑이 분명한데', '하지만 언제부터인가', '나 아닌 날 보았지', '내 곁에 너를 잊고', '습관처럼 또 다른', '사랑을 찾는 나를', '아마도 몇 번이었던가', '사랑이 무너진 후에', '그렇게 변해버린', '나의 모습까지도', '넌 끝까지 지켜내려 하는구나']"
66,악몽,"['나어릴 적 아주 긴 줄을 보았어', '꾸지 않았더라면 좋을 그런 꿈속에서', '친구를 따라 한없이 긴 한 줄을 따라', '음침한 아파트에 내방의 문 앞에서 난', '문을 열고 들어가는 순간', '깡마른 모습의 여자 나를 반겨주며', '난 꿈을 꾸지 않고 있었어라고 하며', '그녀의 방으로 나를 데려가', '조그만 탁자 위에 이상한 카드를 몇 장 꺼내놓고', '미래를 말해주겠다는 몇 마디와', '장차 무엇이 되고 싶냐는 물음에', '맨날 노래하며 살고 싶어', '이게 바로 나의 꿈이야']"
67,미라지 (신기루),"['어디인지 모를 만큼', '시간조차 다 잊을 만큼', '나 흐느끼며 쓰러질 듯', '어둠 속에 또 헤매지', '아니기를 기도했어', '나를 위한 네 변명이길', '나 상처받을 모습을', '알면서 이런 슬픔을 왜', '사랑하기는 했었는지', '지키려 했던 약속인지', '믿고 싶었던 모든 기억이', '날 움직일 수 없게 해', '사라져 갈 환상처럼', '살아가길 바란다면', '잊어 주겠어 처음부터 널', '몰랐던 걸로 다 지우면 돼', '나마저도 미련 속에', '남아주길 원한다면', '말해 주겠어 헛된 꿈을 꾼', '내 어리석은 착각이었다고', '말을 할게', '어떤 준비도 없었는데', '짐작조차도 못했는데', '그냥 이렇게 깨져버리면', '남겨진 나는 어떡해', '사라져 갈 환상처럼', '살아가길 바란다면', '잊어 주겠어 처음부터 널', '몰랐던 걸로 다 지우면 돼', '나마저도 미련 속에', '남아주길 원한다면', '말해 주겠어 헛된 꿈을 꾼', '내 어리석은 착각이었다고', '말을 할 게', '추억하지 않아 내 슬픔까지']"
67,고요,"['이렇게 끝날 줄 몰랐었어', '너무나 차갑게 변한', '너의 외면에 우린 헤어진 거야', '이유도 모른 채 끝났지만', '죽어도 다시는', '너를 보지 않겠다고', '굳게 다짐했었지', '너무나 미웠기에', '너 하나 잊긴', '어렵지 않을 거라 생각했어', '하지만 지워진 건 하나도 없고', '오히려 그리움만 더해갔어', '이렇게 혼자 지냈어 널 지우며', '누군가 다시 내 빈자릴 채우길', '말도 안 되는 걸 알지만', '견디려 했어', '하지만 내겐 너만이 다였다는 걸', '혹시나 하면서 우연을 기다렸어', '언젠간 너도 내 맘 같을 거라는', '기대로 지금까지 버텨왔어', '어쩌면 스쳐가는 우연이라도', '널 다시 사랑으로 기다렸어', '하지만 모두 끝났어 내 기다림', '그렇게 차가웠던 너의 외면이', '혼자 남겨질 날 위했던', '네 배려란 걸', '널 볼 수 있는 우연도 있을 수 없는', '머나먼 곳으로', '아주 넌 떠나간 거야', '말해줘 아니라고', '차라리 다른 사랑 때문이라고', '다시 볼 수 없다 하여도', '그 말만 해줘', '마지막 너의 모습을 감춘 너에게', '이제 나 어디에', '화를 내야 하는 거야']"
67,사실은,"['아니라 말해요', '내가 틀렸다고', '그대 멀어지는 이 느낌', '나의 괜한 걱정이라고', '줄어든 전화도', '달라진 말투도', '그대 잃어버린 웃음도', '내겐 너무 힘이 들어요', '사실은 오늘 그댈 봤죠', '스치듯 멀리서요', '그대 곁에 행복한 듯', '웃는 그녀도 함께요', '아니겠죠 잘못 봤겠죠', '그댈 닮은 사람', '그대 말해요', '너무 사랑해', '내가 잘못 본 거라고', '한마디만 해요', '거짓말이라 해도', '모두 믿을게요', '그댈 잃는 것보단', '나을 테니까', '가르쳐줘요', '어떡해야', '이별을 피해 갈지', '돌아가요', '우리가 처음에', '사랑한 그때로', '아니겠죠 잘못 봤겠죠', '그댈 닮은 사람', '그대 말해요', '너무 사랑해', '내가 잘못 본 거라고', '한마디만 해요', '거짓말이라 해도', '모두 믿을게요', '그댈 잃는 것보단', '나을 테니까']"
67,너 정말?,"['요즘 네가 만나는', '그 앤 너무 아니야', '왜 하나같이 그런 여자뿐이니', '속상해서 그러지 눈은', '높았었는데', '어쩜 그렇게도 실망스럽니', '물론 우리 어차피 안 볼 사람들', '그래도 옛정이 남았는지', '신경 쓰였어', '아무렴 어떠니 뭐 그래 봤잔데', '나 괜히 열 냈던 거니', '오해는 말아줘', '어디가 이쁘니 나보다 괜찮니', '그냥 좀 궁금한 거니', '기대는 말아줘', '내가 어떤 여자를', '사귀든 말든', '상관없는 거잖아', '관심 없다 했잖아', '아쉽나 너나 나나', '무언가가 가 그랬었나', '몰랐었나 후회되는', '건가 그런가', '바보같이 내 인생이 이렇지', '아직까지 너만 한 애 본적', '없지 나는 이렇지', '후회해도 할 수 없지', '그렇지 나같이', '그래도 널 사랑했지', '물론 우리 어차피 안 볼 사람들', '그래도 옛정이 남았는지', '신경 쓰였어', '아무렴 어떠니 뭐 그래 봤잔데', '나 괜히 열 냈던 거니', '오해는 말아줘', '어디가 이쁘니 나보다 괜찮니', '그냥 좀 궁금한 거니', '기대는 말아줘', '너 정말 못됐어 그렇게 하길래', '매달릴 거였으면', '왜 나랑 헤어졌니', '너 정말 미웠어 너', '정말 불쌍해', '나같이 보기 드문 애', '놓치고 잘 사니']"
67,멍,"['너 나를 쉽게 봤어', '그렇지 않니', '너는 몰라 너무 몰라 사랑을', '안돼 네 맘대로 나를', '떠날 수 없어', '끝낸다면 내가 끝내 기억해', '잘못이었어 너를 만난 건', '너는 사랑 따윈 관심도', '없던 거야', '다만 넌 네 뜻대로 모두 맞춰줄', '너 하나 밖에 모르는 내가', '필요했을 뿐', '다 돌려놔 너를 만나기 전에', '내 모습으로', '추억으로 돌리기엔 내', '상처가 너무 커', '바랄게 다음번에 너 누굴', '사랑한다면', '너 같은 사람 꼭 만나기를', '잘못이었어 너를 믿은 건', '우린 하나라던 그건 다 말뿐이야', '여러 번 나를 속인 것도 모자라', '네 주변의 사람들과 나를', '비교했었지', '다 돌려놔 너를 만나기 전에', '내 모습으로', '추억으로 돌리기엔 내', '상처가 너무 커', '바랄게 다음번에 너 누굴', '사랑한다면', '너 같은 사람 꼭 만나기를']"
67,어쩌면,"['오늘도 간신히', '하루를 겨우 보냈어', '이미 내 곁에 넌 없지만', '혹시 하는 기다림에', '이젠 너의 기억을', '모두 잊어야 할 텐데', '아직 이별조차도', '깨닫지 못할 때가 많아', '어쩌면 아직 난', '너하고 헤어진 게', '아닐지도 몰라', '지독한 아픔도', '슬픈 눈물조차', '아직 없었든 걸', '어쩌면 영원히', '너와의 사랑 하나로만', '지낼지도 몰라', '기억에 기대사는 것이', '너를 잊는 것', '보다는 쉬울 테니까', '언젠가 네 빈자리는', '늘 외로움이 되겠지', '다시 누군가 또 찾겠지', '너를 대신하기 위해', '시간이 지날수록 다', '다시 너와 비교하며', '결국 알게 되겠지', '또다시 너를 찾을 나를', '어쩌면 아직 난', '너하고 헤어진 게', '아닐지도 몰라', '지독한 아픔도', '슬픈 눈물조차', '아직 없었든 걸', '어쩌면 영원히', '너와의 사랑 하나로만', '지낼지도 몰라', '기억에 기대사는 것이', '너를 잊는 것', '보다는 쉬울 테니까', '어쩌면 이렇게', '익숙한 혼자만의 외로움', '속에서 또 다른 사랑을', '이제 더 이상은 없게', '될지 몰라 어쩌면', '영원히 너와의 사랑', '하나로만 지낼지도 몰라', '기억에 기대사는', '것이 너를 잊는 것', '보다는 쉬울 테니까']"
67,누군가 했더니,"['누군가 했었더니', '바로 그대였었나요', '그동안 어느 곳에서', '어떻게 지냈나요', '왜 자꾸 날 피하는지', '궁금하기도 했었고', '자신 없는 그 모습에', '실망도 했었죠', '워워워', '하지만 나는 잘 알고 있어요', '그대가 나를 피하는 그 이유를', '그대 지금 가진 건 없지만', '나는 그대의 미래를 믿어요', '그래요 나도 다를 게 뭐가 있나요', '나도 그대에게 줄 것은 더 없지만', '가슴에 서로 사랑한다면', '그 밖에 우린 뭐가 더 필요한가요', '그래요 그렇게 웃으면 좋잖아요', '우울한 표정이 그댄 안 어울려요', '이젠 허전한 그대 마음에', '나의 사랑을 가득 채워 봐요', '주위에 친구들 모두', '나를 걱정들을 하죠', '지금 그대가 서 있는', '현실만을 보면서', '그저 자기 생각대로', '내게 충고를 하지만', '그대 속 깊은 진실을 알지는 못하죠', '워워워', '하지만 나는 잘 알고 있어요', '그대 앞으로 잘할 수 있다는 걸', '내가 그댈 믿고 있는 만큼', '이제 자신 없는 표정은 버려요', '그래요 나도 다를 게 뭐가 있나요', '나도 그대에게 줄 것은 더 없지만', '가슴에 서로 사랑한다면', '그밖에 우린 뭐가 또 필요한가요', '그래요 그렇게 웃으면 좋잖아요', '우울한 표정이 그댄 안 어울려요', '이젠 허전한 그대 마음에', '나의 사랑을 가득 채워봐요']"
67,자기야,"['처음엔 너무 놀랐죠', '그대 날 부르는 말', '이름도 아닌 처음 듣는 한마디', '날 보고 글쎄 자기라 했죠', '웃었죠 조금 어색해', '그렇지만 듣기 싫지 않네요', '이젠 그대가 날 사랑하는 마음이', '좀 더 따뜻하게 느껴지니까', '변하지 말아요 꼭 지금처럼만', '그대가 나를 아껴 준다면', '더 바랄 게 나는 없죠', '받아요 내 마음 전부를', '누구도 날 데려가지 않게', '사랑해요 자기야', '믿어요 그대만 나는 따를게요', '많은 시간이 가도', '혹시 힘든 일에 내 맘 다치면', '나를 안아주세요', '변하지 말아요 꼭 지금처럼만', '그대가 나를 아껴 준다면', '더 바랄 게 나는 없죠', '받아요 내 마음 전부를', '누구도 날 데려가지 않게', '사랑해요 자기야']"
67,U-Turn,"['젖은 머릿결', '또 어쩐지 전보다', '다정해진 네 손길', '그렇지만 네 두 눈은', '날 바로 쳐다보지 못했지', '한눈에 난 널 느꼈어', '넌 뭔가 숨기려고 하는 걸', '너 그렇게 감추려', '들수록 어색할 뿐이야', '아직도 모르겠니', '난 모른 척 넘겨 줄게', '잊지는 마', '이번 한번뿐이야', '또다시 날 속인다면', '그땐 정말 모든 것이 끝이야', '짙어진 향기', '또 어딘지 모르게', '어색해진 네 말투', '어디에서 뭘 했는지', '앞뒤도 맞지 않는 아기들', '한눈에 난 널 알았어', '또 다른 누군가가 생긴걸', '내 앞에선 쉬운 거짓말도', '못하는 너를 내가 왜 모르겠니', '난 모른 척 넘겨줄게 잊지는 마', '이번 한번뿐이야', '또다시 날 속인다면', '그땐 정말 모든 것이 끝이야', '난 모른 척 넘겨줄게 잊지는 마', '이번 한 번뿐이야', '또다시 날 울리지 마', '너 없인 난 살아갈 수 없는 날']"
67,거짓말처럼,"['거짓말처럼', '너를 사랑하게 됐어', ""i can't live"", '너 없인 하루도', ""so i won't leave forever"", '이렇게 매일 함께 있는 게', '난 너무나 감사할 뿐', '생각처럼', '잘해 주지는 못했지만 워', '거짓말처럼', '너를 사랑하게 됐어', '한 번도 이런 적 없던', '내 마음의 떨림처럼 너도', '그랬으면 좋겠어', ""i can't live"", '너 없인 하루도', ""so i won't leave forever"", '너의 눈빛을 너의 손길을', '늘 가까이 느끼는 게', '어떤 말도', '부족하도록 고마운 걸 우', '거짓말처럼', '너를 사랑하게 됐어', '한 번도 이런 적 없던', '내 마음의 떨림처럼 너도', '그랬으면 좋겠어', ""i can't live"", '너 없인 하루도', ""so i won't leave forever"", '하지만 가끔씩은 두려워', '너무 벅찬 이 기쁨이', '눈뜨고 나면', '짧은 꿈처럼 사라질까 봐', '어린아이처럼', '네게 기대고만 싶어', '무슨 일 있어도 처음 약속처럼', '영원토록 나와 함께 해달라고', '거짓말처럼', '내가 달라지게 됐어', '세상에 태어나 처음', '눈뜬듯한 이런 기분', '너도 느꼈으면 좋겠어', 'i believe in you and your the love', 'so i will give my everything to you', 'and just believe in your love', 'i need you baby', ""i can't live"", '너 없인 하루도 이젠', ""so i won't leave forever"", '네 곁을 떠나지 않아', 'and just believe in your', 'love and i love you']"
67,Disco Bus,"['눈이 부신 햇살 아래', '가슴 벅찬 행복 찾으러 갈 거야', '꿈꾸는 아이처럼', '붉어지는 태양만큼', '내 맘속은 추억 가득히 느껴져', '파란 상상 속의 바다만 보여', '기쁨 찾는 파라다이스', '우리 둘만의 추억', '사진 한 장에 담을 수 없는 걸', '누워 내 마음속엔 오랫동안', '머물러 줄 파란 추억을 찾아서', '바다와 함께 나눠', '돌아서 오는 여행 끝엔', '누군가가 내 곁에 있으면 해', '워워워워', '상상 속의 로맨스가 이뤄지게', '가슴속에 남겨져 있던', '춤을 추는 파도가', '부푼 꿈 안고 설레게 하잖아', '내 마음속에 오랫동안', '머물러 줄 파란 추억을 찾아서', '바다와 함께 나눠', '돌아서 오는 여행 끝엔', '누군가가 내 곁에 있으면 해', '워워워워', '상상 속의 로맨스가 이뤄지게', '환상이 담긴 기분으로', '누군가가 내 곁에 다가와 줘', '워워워워', '끝이 없는 사랑으로 이어지게']"
67,What Is It?,"['내가 왜 이리 조급해 하는 건지', '혼자 생각에 외로워하는 건지', '어떤 맘으로 바라봐야 하는 건지', '알 수가 알 수가 없어', '이런 게 사랑인지', '어떤 게 사랑인지', '어리석게만 느껴져 난 널 몰라', '네게 빠르게 다가간 거겠지', '내가 왜 이리 조급해 하는 건지', '혼자 생각에 외로워하는 건지', '어떤 맘으로 바라봐야 하는 건지', '알 수가 알 수가 없어', '정확한 네 얘기도', '나에 관한 관심도', '도대체 너 왜 이러니', '넌 날 알아', '빈틈을 차고 들어온 거겠지', '내가 왜 이리 조급해 하는 건지', '혼자 생각에 외로워하는 건지', '어떤 맘으로 바라봐야 하는 건지', '알 수가 알 수가 없어']"
68,Intro,"['we come strapped and', 'we rool thick', 'we represent that true', 'cilk playa hater', 'shit we honow who you', 'are make infrared', 'shine on your head like a', 'north star', 'veluxious vixon grab darn', 'bell watchin lkie', ""dixon nigga madluz can't put"", ""restriction know we fixin'to"", 'put the best', 'team in the main stream', 'cut the bad blood let gang', 'bring lylical vaccin', '너의 딱딱한 사고 그리고 통제', '막힌 생각 준비되지 못한', '너의 패배', '비꼬는 실패하면 우린 건배', '하나 듣지도', '못한 너의 가슴에 터져버릴 것만', '같은 나의 맘속에', 'double j to the in you know', 'my name j fly no lie', ""i'm a remedy knoi who i am"", '뜨거운 나의 가슴만큼 지겨운', '너희들의 운명 신화 만이 알고 듣고', '따라갈 의지 바로잡을 긍지']"
68,I Wanna Be,"['너무도 바빴던 날이 갔어 왜', ""she's all about the cash nigge"", '어떻게', '설명할 수 없는 순간에 감정은', '없어진 하나 here a half', '반의반 또 하나의 맘에 반해', '내가 서서히 네 곁으로 다가가', 'what nigga what', 'step into the heart my style', 'is a california 영원히 너와 나 uh', '나는 너를 처음 보는 순간 느꼈어', '너의 눈이 내게 말을 하고 있었어', '그대 나를 바라본 순간', '우린 단 한 번에 반했었지', 'if you be my everlasting lover', 'if you be my everlasting lover', '너무 쉽게 다가오는 건', '너무 쉽게 가는 법', '두려워 너의 그 사랑이', '너무 뜨거웠었지', 'i wanna be your man baby', 'i wanna make your love', '내가 옳지 못했어 날 용서해줄래', '하루하루 너의 사랑이', '나에게로 온다는 걸 알고 싶어', 'opo on and make you flow', ""wild style it's the"", 'a to the n to the d yyeah', 'jump on and make you damce', 'so fly eri', 'cha nigga do ypu see hun', '자자 자 나를 봐 이젠 날 바라봐', '기나긴 기다림 속에 지쳐 차차', '네 맘속에 들어가는 날까지', 'oh yeah 그대가 나를 부를 때까지', '나를 바라보던 너의 눈 속에', '내가 찾고 있던 행복들만 있어', 'i love you i need you', ""god i'm falling in love with you"", '널 지금처럼', '변함없는 사랑만을 네게 주겠어', '나는 너를 처음 보는 순간 느꼈어', '내 인생에 마지막이 되어줄 여자', '터져 버릴 것만 같은 네', '사랑 온몸으로 받아줄게', '너무 쉽게 다가오는 건', '너무 쉽게 가는 법', '하지만 우리의 사랑엔', '의미 없는 말인걸', 'i wanna by your man baby', 'i wanna make your love', '내가 옳지 못했어 날 용서해줄래', '하루하루 너의 사랑이', '나에게로 온다는 걸 알고 싶어', '나를 바라보던 너의 눈 속에', '내가 찾고 있던 행복들만 있어', 'i love you i need you', ""god i'm falling in love with you"", '늘 지금처럼', '변함없는 사랑만을 내게 주겠어', 'if you be my everlasting lover', 'if you be my everlasting lover', '자자 자 나를 봐 이젠 날 바라봐', '기나긴 기다림 속에 지쳐 차차', '네 맘속에 들어가는 날까지', 'oh yeah 그대가 나를 부를 때까지']"
68,Only One,"['oh come on baby', 'heart beating tonight', '지금 너에게로 가까이', '난 다가갈 거야', ""i've been waiting"", 'you make me crazy', '너를 처음 만난 그 순간부터', '멀리 있어도 자꾸 네가 보여', '그 작은 환상에서 깰 수 없게', '날 데려가봐 너를 알 수 있게 해봐', '이 모든 것이 나 혼자의 꿈인걸', ""she's only one 그댈"", '차지하고 싶어', '끝까지 포기 난 못해 my darlin', ""she's only one 내 인생"", '끝까지 오', '내 여자로 만들겠어 워', '어제 너의 사서함을 봤나', '너의 손에 코미를 끼워 봤나', '그건 너를 위한 나의', '디디다 디디다', '그대 작은 손에 내가 나를', '끼워주고 싶다', '그래 언제까지 외면할 수 있나', '나를 피해 도망가려 하면', '하면 할수록', '언제나 너의 뒤를 스쳐가는', '시선을 느껴라', '네가 쓰는 샴푸를 나는 알아', '즐겨 찾는 집이 어딘지도 알지', '멀리 가지 마 넌 혼자가 아니야', '난 너의 틀안에서 살고 있어', '하늘은 느껴 정해진 너의', '운명같이', '그것만이 네 인생을 찾는 걸', ""she's only one 그댈"", '차지하고 싶어', '끝까지 포기 난 못해 my darlin', ""she's only one 내 인생"", '끝까지 오', '내 여자로 만들겠어 오', 'it may sound simple', 'ice the ear the wrist the', 'neck and ring', 'uh take a step into my car', 'yeah yeah yeah yeah', ""that's it"", 'i see you type of girl', 'with the pearls', 'and all jewels and all', 'i heard you', 'rock a ice and a now', 'look at this', 'i could see you take a', 'pills pass the bills', 'yo jiggy pass to the brown', 'home boys', ""check it our it's going down"", ""don't go away from me"", 'i must ganna get u', 'my heart is so deep', '모두 상관없어', '나를 거부해도 넌 막을', '수가 없어 이젠', '내게 열어줘 너의 마음을 이제', '그만 내가 들어갈 수 있게', '그댈 느낄 수가 있게', '네게 보여줘 너의 사랑을', '이제 그만 내가 편히 쉴 수 있게', '언제까지 그럴 건데', ""she's only one 그댈"", '차지하고 싶어', '끝까지 포기 난 못해 my darlin', ""she's only one 내 인생"", '끝까지 오', '내 여자로 만들겠어 오']"
